Date,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume
2021-08-09,146.1999969482422,146.6999969482422,145.52000427246094,146.08999633789062,144.22915649414062,48908700,289.75,291.54998779296875,287.80999755859375,288.3299865722656,282.08563232421875,16117600
2021-08-10,146.44000244140625,147.7100067138672,145.3000030517578,145.60000610351562,143.74539184570312,69023100,288.79998779296875,289.25,285.20001220703125,286.44000244140625,280.23663330078125,18616600
2021-08-11,146.0500030517578,146.72000122070312,145.52999877929688,145.86000061035156,144.00210571289062,48493500,287.2099914550781,288.6600036621094,285.8599853515625,286.95001220703125,280.735595703125,13955900
2021-08-12,146.19000244140625,149.0500030517578,145.83999633789062,148.88999938964844,146.9934844970703,72282600,286.6300048828125,289.9700012207031,286.3399963378906,289.80999755859375,283.5336608886719,14561300
2021-08-13,148.97000122070312,149.44000244140625,148.27000427246094,149.10000610351562,147.20083618164062,59375000,289.4800109863281,292.8999938964844,289.29998779296875,292.8500061035156,286.5078430175781,18249000
2021-08-16,148.5399932861328,151.19000244140625,146.47000122070312,151.1199951171875,149.19509887695312,103296000,293.19000244140625,294.82000732421875,290.0199890136719,294.6000061035156,288.219970703125,22507600
2021-08-17,150.22999572753906,151.67999267578125,149.08999633789062,150.19000244140625,148.27694702148438,92229700,292.3900146484375,293.42999267578125,291.0799865722656,293.0799865722656,286.7328186035156,20075300
2021-08-18,149.8000030517578,150.72000122070312,146.14999389648438,146.36000061035156,144.49574279785156,86326000,292.0400085449219,294.82000732421875,290.2699890136719,290.7300109863281,284.9782409667969,21813000
2021-08-19,145.02999877929688,148.0,144.5,146.6999969482422,144.8314208984375,86960300,288.69000244140625,297.4700012207031,288.6400146484375,296.7699890136719,290.898681640625,29850500
2021-08-20,147.44000244140625,148.5,146.77999877929688,148.19000244140625,146.3024139404297,60549600,299.7200012207031,305.8399963378906,298.05999755859375,304.3599853515625,298.3385925292969,40817600
2021-08-23,148.30999755859375,150.19000244140625,147.88999938964844,149.7100067138672,147.80307006835938,60131800,303.25,305.3999938964844,301.8500061035156,304.6499938964844,298.62286376953125,22830200
2021-08-24,149.4499969482422,150.86000061035156,149.14999389648438,149.6199951171875,147.7141876220703,48606400,305.0199890136719,305.6499938964844,302.0,302.6199951171875,296.63299560546875,18175800
2021-08-25,149.80999755859375,150.32000732421875,147.8000030517578,148.36000061035156,146.47024536132812,58991300,304.29998779296875,304.5899963378906,300.4200134277344,302.010009765625,296.0350646972656,20006100
2021-08-26,148.35000610351562,149.1199951171875,147.50999450683594,147.5399932861328,145.6606903076172,48597200,300.989990234375,302.42999267578125,298.95001220703125,299.0899963378906,293.1728210449219,17666100
2021-08-27,147.47999572753906,148.75,146.8300018310547,148.60000610351562,146.7071990966797,55802400,298.989990234375,300.8699951171875,296.8299865722656,299.7200012207031,293.7903747558594,22605700
2021-08-30,149.0,153.49000549316406,148.61000061035156,153.1199951171875,151.16961669921875,90956700,301.1199951171875,304.2200012207031,301.05999755859375,303.5899963378906,297.58380126953125,16348100
2021-08-31,152.66000366210938,152.8000030517578,151.2899932861328,151.8300018310547,149.89608764648438,86453100,304.4200134277344,304.5,301.5,301.8800048828125,295.9076232910156,26285300
2021-09-01,152.8300018310547,154.97999572753906,152.33999633789062,152.50999450683594,150.56741333007812,80313700,302.8699951171875,305.19000244140625,301.489990234375,301.8299865722656,295.8586120605469,18983800
2021-09-02,153.8699951171875,154.72000122070312,152.39999389648438,153.64999389648438,151.69288635253906,71115500,302.20001220703125,303.3599853515625,300.17999267578125,301.1499938964844,295.192138671875,16285600
2021-09-03,153.75999450683594,154.6300048828125,153.08999633789062,154.3000030517578,152.33460998535156,57808700,300.989990234375,302.6000061035156,300.260009765625,301.1400146484375,295.1822509765625,14747900
2021-09-07,154.97000122070312,157.25999450683594,154.38999938964844,156.69000244140625,154.69415283203125,82278300,301.010009765625,301.0899963378906,298.20001220703125,300.17999267578125,294.24127197265625,17180400
2021-09-08,156.97999572753906,157.0399932861328,153.97999572753906,155.11000061035156,153.13429260253906,74420200,299.7799987792969,300.6099853515625,297.4700012207031,300.2099914550781,294.27069091796875,15046800
2021-09-09,155.49000549316406,156.11000061035156,153.9499969482422,154.07000732421875,152.10752868652344,57305700,300.82000732421875,302.1400146484375,297.0,297.25,291.3692321777344,19927000
2021-09-10,155.0,155.47999572753906,148.6999969482422,148.97000122070312,147.07249450683594,140893200,298.4200134277344,299.9200134277344,295.3800048828125,295.7099914550781,289.8597412109375,19633400
2021-09-13,150.6300048828125,151.4199981689453,148.75,149.5500030517578,147.6450958251953,102404300,297.54998779296875,298.5400085449219,294.0799865722656,296.989990234375,291.1143798828125,23652900
2021-09-14,150.35000610351562,151.07000732421875,146.91000366210938,148.1199951171875,146.23330688476562,109296300,299.55999755859375,301.3900146484375,298.1000061035156,299.7900085449219,293.8590087890625,21853400
2021-09-15,148.55999755859375,149.44000244140625,146.3699951171875,149.02999877929688,147.13172912597656,83281300,303.260009765625,305.32000732421875,301.82000732421875,304.82000732421875,298.7894592285156,28356300
2021-09-16,148.44000244140625,148.97000122070312,147.22000122070312,148.7899932861328,146.89476013183594,68034100,303.760009765625,305.30999755859375,300.760009765625,305.2200012207031,299.1816101074219,19550800
2021-09-17,148.82000732421875,148.82000732421875,145.75999450683594,146.05999755859375,144.19955444335938,129868800,304.1700134277344,304.5,299.5299987792969,299.8699951171875,293.9374084472656,41372500
2021-09-20,143.8000030517578,144.83999633789062,141.27000427246094,142.94000244140625,141.11929321289062,123478900,296.3299865722656,298.7200012207031,289.5199890136719,294.29998779296875,288.47760009765625,38278700
2021-09-21,143.92999267578125,144.60000610351562,142.77999877929688,143.42999267578125,141.60305786132812,75834000,295.69000244140625,297.5400085449219,294.07000732421875,294.79998779296875,288.9676818847656,22364100
2021-09-22,144.4499969482422,146.42999267578125,143.6999969482422,145.85000610351562,143.9922332763672,76404300,296.7300109863281,300.2200012207031,294.510009765625,298.5799865722656,292.67291259765625,26626300
2021-09-23,146.64999389648438,147.0800018310547,145.63999938964844,146.8300018310547,144.95974731445312,64838200,298.8500061035156,300.8999938964844,297.5299987792969,299.55999755859375,293.6335144042969,18604600
2021-09-24,145.66000366210938,147.47000122070312,145.55999755859375,146.9199981689453,145.04859924316406,53477900,298.2300109863281,299.79998779296875,296.92999267578125,299.3500061035156,293.4276428222656,14999000
2021-09-27,145.47000122070312,145.9600067138672,143.82000732421875,145.3699951171875,143.51832580566406,74150700,296.1400146484375,296.4700012207031,292.94000244140625,294.1700134277344,288.3501892089844,23571700
2021-09-28,143.25,144.75,141.69000244140625,141.91000366210938,140.10243225097656,108972300,289.79998779296875,290.7799987792969,282.75,283.5199890136719,277.910888671875,43186200
2021-09-29,142.47000122070312,144.4499969482422,142.02999877929688,142.8300018310547,141.01068115234375,74602000,285.1000061035156,286.7699890136719,283.010009765625,284.0,278.3813781738281,26353700
2021-09-30,143.66000366210938,144.3800048828125,141.27999877929688,141.5,139.69766235351562,89056700,285.7099914550781,287.8299865722656,281.6199951171875,281.9200134277344,276.342529296875,32343600
2021-10-01,141.89999389648438,142.9199981689453,139.11000061035156,142.64999389648438,140.83297729492188,94639600,282.1199951171875,289.9800109863281,281.2900085449219,289.1000061035156,283.3804931640625,30086300
2021-10-04,141.75999450683594,142.2100067138672,138.27000427246094,139.13999938964844,137.36769104003906,98322000,287.3999938964844,287.75,280.25,283.1099853515625,277.5089416503906,31350700
2021-10-05,139.49000549316406,142.24000549316406,139.36000061035156,141.11000061035156,139.31260681152344,80861100,284.04998779296875,290.3999938964844,284.04998779296875,288.760009765625,283.0472412109375,24993000
2021-10-06,139.47000122070312,142.14999389648438,138.3699951171875,142.0,140.19126892089844,83221100,285.7799987792969,293.6300048828125,285.510009765625,293.1099853515625,287.3111572265625,28002600
2021-10-07,143.05999755859375,144.22000122070312,142.72000122070312,143.2899932861328,141.46484375,61732700,295.17999267578125,296.6400146484375,293.9200134277344,294.8500061035156,289.0167541503906,20430500
2021-10-08,144.02999877929688,144.17999267578125,142.55999755859375,142.89999389648438,141.07980346679688,58773200,296.2200012207031,296.6400146484375,293.760009765625,294.8500061035156,289.0167541503906,17685700
2021-10-11,142.27000427246094,144.80999755859375,141.80999755859375,142.80999755859375,140.99095153808594,64452200,292.9200134277344,297.9700012207031,292.75,294.2300109863281,288.40899658203125,19298600
2021-10-12,143.22999572753906,143.25,141.0399932861328,141.50999450683594,139.70751953125,73035900,295.3399963378906,295.44000244140625,292.3500061035156,292.8800048828125,287.085693359375,17974100
2021-10-13,141.24000549316406,141.39999389648438,139.1999969482422,140.91000366210938,139.11514282226562,78762700,294.9100036621094,297.2799987792969,293.489990234375,296.30999755859375,290.4478454589844,23416300
2021-10-14,142.11000061035156,143.8800048828125,141.50999450683594,143.75999450683594,141.92884826660156,69907100,299.2099914550781,303.2699890136719,297.8299865722656,302.75,296.76043701171875,27262900
2021-10-15,143.77000427246094,144.89999389648438,143.50999450683594,144.83999633789062,142.99508666992188,67940300,302.3399963378906,304.45001220703125,300.5199890136719,304.2099914550781,298.1915588378906,25384800
2021-10-18,143.4499969482422,146.83999633789062,143.16000366210938,146.5500030517578,144.6833038330078,85589200,303.57000732421875,308.2099914550781,302.69000244140625,307.2900085449219,301.2106018066406,22729300
2021-10-19,147.00999450683594,149.1699981689453,146.5500030517578,148.75999450683594,146.86514282226562,76378900,308.3500061035156,309.29998779296875,307.2200012207031,308.2300109863281,302.13201904296875,17682100
2021-10-20,148.6999969482422,149.75,148.1199951171875,149.25999450683594,147.35879516601562,58418800,309.2099914550781,309.70001220703125,306.1099853515625,307.4100036621094,301.3282775878906,16537100
2021-10-21,148.80999755859375,149.63999938964844,147.8699951171875,149.47999572753906,147.5760040283203,61421000,307.1700134277344,311.0199890136719,306.3599853515625,310.760009765625,304.6119689941406,16918100
2021-10-22,149.69000244140625,150.17999267578125,148.63999938964844,148.69000244140625,146.79605102539062,58883400,310.3999938964844,311.0899963378906,307.79998779296875,309.1600036621094,303.0435791015625,17449300
2021-10-25,148.67999267578125,149.3699951171875,147.6199951171875,148.63999938964844,146.74668884277344,50720600,309.3599853515625,309.3999938964844,306.4599914550781,308.1300048828125,302.03399658203125,17554500
2021-10-26,149.3300018310547,150.83999633789062,149.00999450683594,149.32000732421875,147.4180145263672,60893400,311.0,312.3999938964844,308.6000061035156,310.1099853515625,303.9748229980469,28107300
2021-10-27,149.36000061035156,149.72999572753906,148.49000549316406,148.85000610351562,146.95404052734375,56094900,316.0,326.1000061035156,316.0,323.1700134277344,316.7764587402344,52588700
2021-10-28,149.82000732421875,153.1699981689453,149.72000122070312,152.57000732421875,150.6266326904297,100077900,324.3299865722656,324.8699951171875,321.3599853515625,324.3500061035156,317.9331359863281,26297900
2021-10-29,147.22000122070312,149.94000244140625,146.41000366210938,149.8000030517578,147.8919219970703,124953200,324.1300048828125,332.0,323.8999938964844,331.6199951171875,325.05926513671875,34766000
2021-11-01,148.99000549316406,149.6999969482422,147.8000030517578,148.9600067138672,147.0626220703125,74588300,331.3599853515625,331.489990234375,326.3699951171875,329.3699951171875,322.853759765625,27073200
2021-11-02,148.66000366210938,151.57000732421875,148.64999389648438,150.02000427246094,148.1090850830078,69122000,330.30999755859375,333.45001220703125,330.0,333.1300048828125,326.53936767578125,26487100
2021-11-03,150.38999938964844,151.97000122070312,149.82000732421875,151.49000549316406,149.5604248046875,54511500,333.8999938964844,334.8999938964844,330.6499938964844,334.0,327.39215087890625,21500100
2021-11-04,151.5800018310547,152.42999267578125,150.63999938964844,150.9600067138672,149.0371551513672,60394600,332.8900146484375,336.5400085449219,329.510009765625,336.44000244140625,329.783935546875,23992200
2021-11-05,151.88999938964844,152.1999969482422,150.05999755859375,151.27999877929688,149.57106018066406,65463900,338.510009765625,338.7900085449219,334.4200134277344,336.05999755859375,329.4114074707031,22570100
2021-11-08,151.41000366210938,151.57000732421875,150.16000366210938,150.44000244140625,148.7405242919922,55020900,337.29998779296875,337.6499938964844,334.44000244140625,336.989990234375,330.3229675292969,20897000
2021-11-09,150.1999969482422,151.42999267578125,150.05999755859375,150.80999755859375,149.10635375976562,56787900,337.1099853515625,338.7200012207031,334.5299987792969,335.95001220703125,329.30364990234375,21307400
2021-11-10,150.02000427246094,150.1300048828125,147.85000610351562,147.9199981689453,146.24899291992188,65187100,334.57000732421875,334.6300048828125,329.9200134277344,330.79998779296875,324.2554626464844,25500900
2021-11-11,148.9600067138672,149.42999267578125,147.67999267578125,147.8699951171875,146.19955444335938,41000000,331.25,333.7699890136719,330.510009765625,332.42999267578125,325.853271484375,16849800
2021-11-12,148.42999267578125,150.39999389648438,147.47999572753906,149.99000549316406,148.29562377929688,63804000,333.9200134277344,337.2300109863281,333.7900085449219,336.7200012207031,330.05841064453125,23831000
2021-11-15,150.3699951171875,151.8800048828125,149.42999267578125,150.0,148.30548095703125,59222800,337.5400085449219,337.8800048828125,334.0299987792969,336.07000732421875,329.4212646484375,16723000
2021-11-16,149.94000244140625,151.49000549316406,149.33999633789062,151.0,149.29421997070312,59256200,335.67999267578125,340.6700134277344,335.510009765625,339.510009765625,332.7931823730469,20886800
2021-11-17,151.0,155.0,150.99000549316406,153.49000549316406,151.75607299804688,88807000,338.94000244140625,342.19000244140625,338.0,339.1199951171875,333.01904296875,19053400
2021-11-18,153.7100067138672,158.6699981689453,153.0500030517578,157.8699951171875,156.0865936279297,137827700,338.17999267578125,342.45001220703125,337.1199951171875,341.2699890136719,335.13037109375,22463500
2021-11-19,157.64999389648438,161.02000427246094,156.52999877929688,160.5500030517578,158.736328125,117305600,342.6400146484375,345.1000061035156,342.20001220703125,343.1099853515625,336.9372253417969,21963400
2021-11-22,161.67999267578125,165.6999969482422,161.0,161.02000427246094,159.2010040283203,117467900,344.6199951171875,349.6700134277344,339.54998779296875,339.8299865722656,333.7162780761719,31031100
2021-11-23,161.1199951171875,161.8000030517578,159.05999755859375,161.41000366210938,159.5865936279297,96041900,337.04998779296875,339.45001220703125,333.55999755859375,337.67999267578125,331.6048889160156,30427600
2021-11-24,160.75,162.13999938964844,159.63999938964844,161.94000244140625,160.11062622070312,69463600,336.2799987792969,338.1600036621094,333.9100036621094,337.9100036621094,331.8308410644531,21661300
2021-11-26,159.57000732421875,160.4499969482422,156.36000061035156,156.80999755859375,155.03854370117188,76959800,334.3500061035156,337.92999267578125,328.1199951171875,329.67999267578125,323.74884033203125,24217200
2021-11-29,159.3699951171875,161.19000244140625,158.7899932861328,160.24000549316406,158.42984008789062,88748200,334.94000244140625,339.0299987792969,334.739990234375,336.6300048828125,330.5738525390625,28563500
2021-11-30,159.99000549316406,165.52000427246094,159.9199981689453,165.3000030517578,163.4326629638672,174048100,335.32000732421875,337.7799987792969,328.989990234375,330.5899963378906,324.64251708984375,42885600
2021-12-01,167.47999572753906,170.3000030517578,164.52999877929688,164.77000427246094,162.90866088867188,152052500,335.1300048828125,339.2799987792969,329.3900146484375,330.0799865722656,324.1416931152344,33337600
2021-12-02,158.74000549316406,164.1999969482422,157.8000030517578,163.75999450683594,161.91004943847656,136739200,330.29998779296875,333.489990234375,327.79998779296875,329.489990234375,323.56231689453125,30766000
2021-12-03,164.02000427246094,164.9600067138672,159.72000122070312,161.83999633789062,160.0117645263672,118023100,331.989990234375,332.70001220703125,318.0299987792969,323.010009765625,317.1988525390625,41779300
2021-12-06,164.2899932861328,167.8800048828125,164.27999877929688,165.32000732421875,163.45245361328125,107497000,323.95001220703125,327.45001220703125,319.2300109863281,326.19000244140625,320.3216247558594,30032600
2021-12-07,169.0800018310547,171.5800018310547,168.33999633789062,171.17999267578125,169.24623107910156,120405400,331.6400146484375,335.79998779296875,330.1000061035156,334.9200134277344,328.89459228515625,31021900
2021-12-08,172.1300048828125,175.9600067138672,170.6999969482422,175.0800018310547,173.10218811035156,116998900,335.30999755859375,335.5,330.79998779296875,334.9700012207031,328.9436950683594,24761000
2021-12-09,174.91000366210938,176.75,173.9199981689453,174.55999755859375,172.5880584716797,108923700,334.4100036621094,336.489990234375,332.1199951171875,333.1000061035156,327.1072998046875,22214200
2021-12-10,175.2100067138672,179.6300048828125,174.69000244140625,179.4499969482422,177.4228057861328,115402700,334.9800109863281,343.0,334.7900085449219,342.5400085449219,336.37750244140625,38095700
2021-12-13,181.1199951171875,182.1300048828125,175.52999877929688,175.74000549316406,173.75474548339844,153237000,340.67999267578125,343.7900085449219,339.0799865722656,339.3999938964844,333.2939758300781,28899400
2021-12-14,175.25,177.74000549316406,172.2100067138672,174.3300018310547,172.3606719970703,139380400,333.2200012207031,334.6400146484375,324.1099853515625,328.3399963378906,322.4329833984375,44438700
2021-12-15,175.11000061035156,179.5,172.30999755859375,179.3000030517578,177.27450561523438,131063300,328.6099853515625,335.19000244140625,324.5,334.6499938964844,328.6294250488281,35381100
2021-12-16,179.27999877929688,181.13999938964844,170.75,172.25999450683594,170.3140411376953,150185800,335.7099914550781,336.760009765625,323.0199890136719,324.8999938964844,319.0548400878906,35034800
2021-12-17,169.92999267578125,173.47000122070312,169.69000244140625,171.13999938964844,169.20669555664062,195432700,320.8800048828125,324.9200134277344,317.25,323.79998779296875,317.97467041015625,47750300
2021-12-20,168.27999877929688,170.5800018310547,167.4600067138672,169.75,167.8323974609375,107499100,320.04998779296875,322.79998779296875,317.57000732421875,319.9100036621094,314.1546325683594,28326500
2021-12-21,171.55999755859375,173.1999969482422,169.1199951171875,172.99000549316406,171.03579711914062,91185900,323.2900085449219,327.7300109863281,319.79998779296875,327.2900085449219,321.4018859863281,24740600
2021-12-22,173.0399932861328,175.86000061035156,172.14999389648438,175.63999938964844,173.6558380126953,92135300,328.29998779296875,333.6099853515625,325.75,333.20001220703125,327.2055358886719,24831500
2021-12-23,175.85000610351562,176.85000610351562,175.27000427246094,176.27999877929688,174.2886199951172,68356600,332.75,336.3900146484375,332.7300109863281,334.69000244140625,328.66876220703125,19617800
2021-12-27,177.08999633789062,180.4199981689453,177.07000732421875,180.3300018310547,178.29287719726562,74919600,335.4599914550781,342.4800109863281,335.42999267578125,342.45001220703125,336.2891845703125,19947000
2021-12-28,180.16000366210938,181.3300018310547,178.52999877929688,179.2899932861328,177.26461791992188,79144300,343.1499938964844,343.80999755859375,340.32000732421875,341.25,335.1107177734375,15661500
2021-12-29,179.3300018310547,180.6300048828125,178.13999938964844,179.3800048828125,177.35360717773438,62348900,341.29998779296875,344.29998779296875,339.67999267578125,341.95001220703125,335.79815673828125,15042000
2021-12-30,179.47000122070312,180.57000732421875,178.08999633789062,178.1999969482422,176.18692016601562,59773000,341.9100036621094,343.1300048828125,338.82000732421875,339.32000732421875,333.2154846191406,15994500
